Dialogue_Id,Utterance_Id,Speaker,Utterance,Persona?,Target,Persona Slot,eda
531,9,Ross,About paleontology.,,,,sd
531,10,Ross,"All right, look I was just trying to make a good first impression.",,,,sd
531,11,Ross,"Obviously, I screwed up.",,,,sd
531,12,Ross,But what you guys think of me is really important because Im-Im hoping to get a permanent job here.,,,,sd
531,13,Ross,So if you just give me another chance to make a good impression,,,,sv
531,14,Rachel,Ross!! Are you crazy?! I am,,,,qy
531,15,Ross,"Well, hello Rachel!",,,,^q
,,,,,,,
532,0,Chandler,"Where you going, Joe?",,,,qw
532,1,Joey,For a walk.,,,,sd
532,2,Chandler,Oh. You mind if I join you?,,,,qy
532,3,Joey,"Actually, that will be long. You know, I really need to organize    my thoughts.",yes,joey,trait,sd
532,4,Chandler,Your thoughts? Plural?,,,,qy
532,5,Joey,"Allright, fine, I only have one thought! It's about the hot nanny,    I gotta see her!",yes,joey,likes,sd
532,6,Chandler,"I'm afraid I can't let you do that, Joe.",,,,sd
532,7,Joey,Now YOU'RE telling me I can't see her??,,,,qy
532,8,Joey,You guys are killing me!,,,,^q
532,9,Joey,She's forbidden fruit!,,,,sd
532,10,Joey,"It's like ... like she's the princess and I'm the stable    boy ... Why are you doing this, huh?",,,,sd
532,11,Joey,Did Ross tell you not to let me go over    there?,,,,qy
532,12,Chandler,"Yes, as a matter of fact he did, so I can't let you go.",,,,sd
532,13,Joey,Huh. Interesting. Now there are obstacles. Hot nanny and me against    the world. This is the kind of stuff great novels are made of.,yes,joey,trait,sv
532,14,Chandler,Great novels?,,,,xx
532,15,Joey,Fine ... mediocre porn,,,,sv
,,,,,,,
536,0,Rachel,"I mean why, of all people would you want to go out with Chip?!",,,,qw
536,1,Monica,"Look, you and I went to different high schools...",,,,sd
536,2,Rachel,"Okay, that doesnt help me, because we went to the same high school.",yes,monica,misc,sd
536,3,Monica,"You went to one where you were popular, and you got to ride off Chips motorcycle, and wear his letterman jacket.",yes,rachel,misc,sd
536,4,Monica,I went to one where I wore a band uniform they had to have specially made.,,,,sd
536,5,Rachel,They had to have that specially made?!,,,,qy
536,6,Monica,It was a project for one of the Home Ec classes.,,,,sd
536,7,Rachel,"Oh my God, they told us that was for the mascot!",,,,sd
536,8,Monica,"Back then, I thought that I would never, ever get the chance to go out with a Chip Matthews, and now hes-hes called me up and asked me out.",,,,sd
536,9,Monica,And the fat girl inside of me really wants to go.,yes,monica,likes,sd
536,10,Monica,I-I owe her this.,,,,sd
536,11,Monica,I never let her eat.,,,,sd
536,12,Rachel,"Oh, you go out with him.",,,,sd
536,13,Monica,"Oh, really?!",,,,xx
536,14,Rachel,"Yeah. Just, if its possible, could you leave him somewhere and go have sex with another guy?",,,,qy
536,15,Monica,Ill try.,,,,sd
,,,,,,,
537,0,Joey,"Hey! Tall guy! Hey, listen, I wanted to talk to you about that girl that youre dancing with.",,,,sd
537,1,Joey,"Yeah, yeah, okay.",,,,b
537,2,Joey,"Uh, look buddy, I came with that girl, and I had this plan to kiss her at the new years countdown  Im trying to win her over, so I was wondering if..",yes,joey,trait,sd
537,3,Joey,"Oh come on man, you can dance with my partner, shes real, uh, mellow!",,,,sd
537,4,Joey,"Well, I was hoping after tonight that maybe I could you know",,,,sd
,,,,,,,
538,0,Rachel,"Ross, get over it! Its not like she hates you.",,,,sv
538,1,Ross,Yeah but,,,,xx
538,2,Rachel,"Ross, shes not weird, she just wants her stuff to be one of a kind.",yes,phoebe,trait,sv
538,3,Ross,Huh. Yknow whats not one of a kind? A twin!,yes,phoebe,relationship,qy
538,4,Rachel,"Ooh, Phoebes here! Okay, lets turn out all the lights and well just watch the movie!",,,,sd
538,5,Phoebe,"Okay. HeyOoh, cool sheets!",,,,xx
538,6,Ross,"Oh, you like it? You wanna know where I got it?",,,,qy
538,7,Phoebe,Sure!,,,,xx
538,8,Rachel,He got it a flea market!,,,,sd
538,9,Phoebe,"You bought your sheets at a flea market? Ross come on, you gotta loosen the purse strings a little.",,,,sd
,,,,,,,
540,0,Monica,"Oh, god help us.",,,,ba
540,1,Joey,What?,,,,br
540,2,Monica,Ugly Naked Guy's laying kitchen tile. Eww!,yes,monica,dislikes,sd
540,3,Joey,"Eww! Look, I'm asking a favor here. If I do this for her brother, maybe Angela will come back to me.",,,,sd
540,5,Joey,"I know, but, I made a huge mistake. I never should have broken up with her. Will you help me? Please?",yes,joey,likes,sd
,,,,,,,
541,0,Ross,"So honey, this morning was fun, huh? Me hopping in on you in the shower there.",,,,sd
541,1,Carol,Yeah! And maybe someday we could get a place with two bathrooms.,yes,carol,dislikes,sd
541,2,Ross,"Look Carol umm, I was, I was thinking maybe uh, maybe we can spice things up a little.",,,,sd
541,3,Carol,What do you mean?,,,,qw
541,4,Ross,Carol our sex life isits just not working,yes,ross,relationship,sd
541,5,Ross,Hey there little fella!,,,,^q
541,6,Ross,"Hey, uh-hey, why dont we get some shoes on ya, huh?",,,,xx
541,7,Ross,"Hey, why dont you show dad how you can put your shoes on, in your room!",,,,xx
541,8,Ross,Yay!,,,,xx
541,9,Ben,Yay!,yes,ross,relationship,xx
541,10,Ross,Yay!,,,,xx
541,11,Ross,"Seriously, our sex life I was thinking, maybe I dont know, we could try some-some new things.",,,,sd
541,12,Ross,For fun?,,,,qy
541,13,Carol,Like what?,,,,qw
541,14,Ross,"Well I dont know umm,  what if we were too tie each other up?",yes,ross,trait,qy
541,15,Ross,"Umm, some people eat stuff off one another.",,,,sd
541,16,Ross,Nah!,,,,ba
541,17,Ross,"Umm, yknow we-we could try dirty talk?",,,,qy
541,18,Ross,"Umm, we could, we could have a threesome.",,,,sd
541,19,Carol,I love that idea!,yes,carol,likes,sd
,,,,,,,
542,0,Rachel,So whos idea was it to put everybody in the diner on skates?,,,,qy
542,1,Monica,"Oh, some idiot customer put a suggestion in the suggestion box.",,,,sd
542,2,Phoebe,"Oh my God, they took my idea!",,,,sd
542,3,Monica,That was you?!,,,,qy
542,4,Phoebe,"Yeah! Okay, here you go.",yes,phoebe,trait,xx
542,5,Gunther,"Rachel, I made you a cocoa.",,,,sd
542,6,Phoebe,"Oh my God, are you guys okay?",,,,qy
542,7,Gunther,Are you all right?,,,,qy
542,8,Joey,Oh my.,,,,xx
,,,,,,,
545,0,Monica,"What, Phoebe, did you whip the potatoes? Ross needs lumps!",,,,qw
545,1,Phoebe,"Oh, I'm sorry, oh, I just, I thought we could have them whipped and then add some peas and onions.",,,,sd
545,2,Monica,Why would we do that?,,,,qw
545,3,Phoebe,"Well, 'cause then they'd be like my mom used to make them, you know, before she died.",yes,phoebe,misc,sd
545,4,Monica,"Ok, three kinds of potatoes coming up.",,,,sd
545,5,Rachel,"Ok, good-bye you guys. Thanks for everything.  Oh, sorry! Oh, sorry!",,,,fc
545,6,Chandler,The most unbelievable thing has happened. Underdog has just gotten away.,,,,sv
545,7,Joey,The balloon?,,,,qy
545,8,Chandler,"No, no, the actual cartoon character. Of course the balloon. It's all over the news. Right before he reached",,,,sv
545,9,Rachel,"I can't, I gotta go.",,,,sd
545,10,Chandler,Come on. An 80-foot inflatable dog let loose over the city. How often does that happen?,,,,sd
545,11,Phoebe,Almost never.,,,,sd
545,12,Monica,Got the keys?,,,,qy
545,13,Rachel,Ok.,,,,xx
,,,,,,,
546,0,Monica,What d'you think?,,,,qo
546,1,Joey,Lot of things.,,,,sd
546,2,Rachel,Which one do you think she is?,,,,qw
546,3,Teacher,May I help you?,,,,qy
546,4,Monica,"Oh, no thanks, we're just here to observe.",,,,sd
546,5,Teacher,You don't observe a dance class. You,,,,xx
546,6,Rachel,What does she mean?,,,,qw
546,7,Phoebe,I think she means  'You,,,,sd
546,8,Monica,"Okay, d'y'see anybody you think could be me?",,,,qy
546,9,Teacher,People! Last time there were some empty yoghurt containers lying around after class. Let's not have that happen again!,yes,teacher,trait,sd
546,10,Rachel,She could be you.,,,,sd
546,11,Teacher,"Let's get started. Five, six, a-five six seven eight...",,,,sd
546,12,Monica,"Okay, I'm not getting this!",,,,sd
546,13,Phoebe,I'm totally getting it!,,,,sd
546,14,Monica,Did you ever feel like sometimes you are just so unbelievably uncoordinated?,,,,qy
546,15,Rachel,What? You just click when they click.,,,,qy
546,16,Teacher,"Alright people, now everyone grab a partner.",,,,sv
546,17,Phoebe,"Okay. And, my, dead, mother, says, you, are, it. I'm with Rachel.",,,,sd
546,18,Monica,Great. It's gym class all over again.,,,,sd
,,,,,,,
548,0,Chandler,"Oh, ain't this nice? It's so quiet, I could just lie here all day.",yes,chandler,likes,sd
548,1,Monica,I know,,,,sd
548,2,Rachel,Open your drapes! Open your drapes!,,,,bf
548,3,Chandler,I'm so glad we've got adjoining rooms!,,,,sd
548,4,Monica,The sun is out!,,,,sd
548,5,Chandler,Hey! Remember when I had corneas?,,,,qy
548,6,Monica,"Ok listen, you go down to the pool and reserve the chairs, and I'll get the magazines and the lotion.",,,,sd
548,7,Chandler,Ladies? Ross's speech is in 45 minutes.,,,,sd
548,10,Ross,"Walls are pretty thin, guys!",,,,sd
,,,,,,,
549,0,Joey,"Hi uh, Im Joey Tribbiani and with all do respect Id like to donate some fluids.",yes,joey,trait,sd
549,1,Receptionist,"Were actually at the end of one of our research cycles, so were not looking for applicants right now.",,,,sd
549,2,Joey,"Oh thats too bad. Ive kinda been saving up.  Uh, are you sure theres no studies I can participate in?",,,,xx
549,3,Receptionist,"Well, heres a schedule of whats coming up.",,,,sd
549,4,Joey,Thanks.  Well but this one starts now.,,,,sd
549,5,Receptionist,"Oh that one is available now, but only identical twins are eligible. Its a twins study.",,,,sd
549,6,Joey,"But its $2,000.",,,,sd
549,7,Receptionist,Sorry.,,,,ba
549,8,Joey,Well how about this one? Testing the effects of Joey Tribbiani on attractive nurse receptionists.,,,,qw
549,9,Receptionist,"We already got the results back on that on, and theyre not good.",yes,receptionist,dislikes,sd
,,,,,,,
551,0,Phoebe,"Well, not much has changed in the last five minutes.",,,,sd
551,1,Monica,Yes it has! I made cookies!,,,,sd
551,2,Phoebe,Oh thats all right. Im still full from your homemade potato chips.,,,,sd
551,3,Monica,But you should eat them now because theyre hot from the oven.,,,,sd
551,4,Phoebe,Okay.,,,,b
551,5,Monica,"Oh-ho! But not in here! Cant eat em in bed, remember? No crumbies!",yes,monica,trait,qy
551,6,Phoebe,"Okay, Ill be out in a second.",,,,ad
551,7,Monica,Okay!,,,,xx
551,8,Monica,What are you doing?,,,,qw
551,9,Phoebe,That doesnt lock does it?,,,,qy
,,,,,,,
553,0,Monica,"Okay, here comes another camera.",,,,xx
553,1,Ross,Right. No biggie. Stay loose.,,,,sv
553,2,Ross,Why do they keep doing that?,,,,qw
553,3,Monica,"If we wanna get on camera, I think we have to get up on one of those platforms.",,,,sv
553,4,Monica,Theyve been taping those people up there all day.,,,,sd
553,5,Ross,Right.,,,,b
553,6,Ross,"Hey, whatd you guys do to get up on there?",,,,qy
553,7,Monica,Oh yeah? Well when you learned how to dance did you forget how to put on underpants?,,,,qw
553,8,Ross,Yeah!,,,,b
553,9,Janine,Hey! Youre a good dancer!,,,,sv
553,10,Joey,Really?,yes,joey,misc,bh
553,11,Janine,"Yeah, well youd be better if you just loosened your hips a little.",,,,sv
553,12,Joey,What do you mean?,,,,qw
553,13,Janine,Like this.,,,,sd
553,14,Janine,"Thats it, feel the rhythm. Thats better.",,,,xx
553,15,Joey,Uh-huh.,,,,b
553,16,Director,"Okay, youre dancing with that girl over there.",,,,sd
553,17,Joey,No-no-no-no-no we came together!,,,,xx
553,18,Director,"I dont see it.  You are dancing with the tall guy over there. Tall guy, raise your hand!",,,,^q
553,19,Joey,"No-no hey buddy, please let me dance with that girl, I really like her and I think I have a shot.",yes,joey,likes,sd
553,20,Director,"Really, ythink so? I dont..",,,,qy
,,,,,,,
554,0,Rachel,Why arent you home yet?!,,,,qw
554,1,Monica,Is someone there?,,,,qy
554,2,Rachel,"Oh yes, its me! Sorry!",,,,nn
554,3,Chandler,What are you doing here?,,,,qw
554,4,Rachel,"Uh, Im just, Im just looking out your window. At-at the view. What are you guys doing?",,,,sd
554,5,Chandler,We got some,,,,sd
554,6,Rachel,"Oh, he brought her back to his apartment.",,,,sd
554,7,Monica,Who?  Is that your sister?,,,,qw
554,8,Rachel,"Ugh, she",yes,rachel,relationship,ba
554,9,Monica,"God, Ross is on a date with your sister! How weird is that?!",,,,xx
554,10,Rachel,"Oh my God, look-look hes taking off her clothes!",,,,^q
554,11,Chandler,Hes taking off her coat!,,,,sd
554,12,Rachel,"Oh, this is just terrible.",,,,sv
,,,,,,,
555,0,Elizabeth,Ross! Wait!,,,,xx
555,1,Ross,"Elizabeth, thank God! I was just thinking about",,,,sd
555,2,Elizabeth,You suck!!,yes,elizabeth,dislikes,^q
555,3,Ross,What?!,,,,qw
555,4,Ross,"Okay, break-ups still on!",,,,sd
,,,,,,,
557,0,Katie,"Well, the delivery went out to you and I realized they forgot this.",,,,sd
557,1,Ross,"Ah, mustve been fairly obvious since it was the only thing left in your store.",,,,sd
557,2,Katie,"Listen, to be honest, home deliveries are really a part of my job description.",,,,sd
557,3,Ross,Oh.,,,,b
557,4,Katie,Oh uhI actually came here to ask you out.,yes,katie,likes,sd
557,5,Ross,"Oh! Wow! Uh, yeah! That sounds great. Im just gonna put this  back in my pocket, pretend",yes,ross,likes,sd
557,6,Katie,Sure!,,,,ba
557,7,Rachel,Horny bitch.  No! Youre a horny bitch! Noooo! Youre the horny bitch! No! Youre a horny bitch!,yes,rachel,dislikes,sd
,,,,,,,
558,0,Rachel,Chandler!! You have the best taste in men!,,,,sv
558,1,Chandler,"Well, like father, like son.",,,,sd
558,2,Rachel,Patrick and I had such a great time last night! I mean I think this could maybe turn into something serious.,yes,rachel,likes,sd
558,3,Chandler,Really?! I-I thought you werent looking for something serious? I thought you were looking for some kind of a fling.,,,,qy
558,4,Rachel,"Well, y'know, possibly.  You didnt tell him that, though? Right?",,,,qy
558,5,Chandler,"Ummmmmmmm, no.",,,,nn
558,6,Rachel,You told this guy that I was looking for a fling?! You dont tell the guy that!,,,,qy
558,8,Rachel,"Oh, between you telling him that I wanted to have a fling and me putting out on the first dateoh, hes so gonna get the wrong idea.",,,,sd
,,,,,,,
559,0,Chandler,"Alright, so I'm back in high school, I'm standing in the middle of the cafeteria, and I realize I am totally naked.",yes,chandler,trait,sd
559,1,All,"Oh, yeah. Had that dream.",,,,ba
559,2,Chandler,"Then I look down, and I realize there's a phone... there.",,,,sd
559,3,Joey,Instead of...?,,,,br
559,4,Chandler,That's right.,,,,aa
559,5,Joey,Never had that dream.,,,,sd
559,6,Phoebe,No.,,,,aa
559,7,Chandler,"All of a sudden, the phone starts to ring.",,,,sd
,,,,,,,
560,0,Monica,Honey! Dinners ready!,,,,bf
560,1,Joey,Whats my little chef got for me tonight?,,,,sd
560,2,Monica,Your favorite!,,,,sd
560,3,Joey,"Ho-ho-ho,  fried stuff with cheese!",,,,sd
560,4,Monica,Yep! And lots of it!,,,,sd
560,5,Joey,Thanks sweetheart. Give me a little sugar here.  Okay.,yes,joey,relationship,ad
560,6,Monica,"Okay, in we go.",,,,fc
560,7,Joey,Here we go! Here we go! Here we go!  How you doin?,,,,fc
,,,,,,,
561,0,Monica,"Something went wrong with Underdog, and they couldn't get his head to inflate.",,,,sd
561,1,Monica,"So anyway, um, his head is like flopping down Broadway, right, and I'm just thinking... how inappropriate this is.",,,,sd
561,2,Monica,"Um, I've got something in my eye, uh, Joey, could we check it in the light, please?",,,,sd
561,3,Monica,Oh my god.,,,,ba
561,4,Joey,What?,,,,qw
561,5,Monica,Hello! Were we at the same table? It's like... cocktails in Appalachia.,,,,qy
561,6,Joey,"Come on, they're close.",,,,na
561,7,Monica,Close? She's got her tongue in his ear.,,,,sd
561,8,Joey,"Oh, like you've never gotten a little rambunctious with Ross.",,,,xx
561,9,Monica,"Joey, this is sick, it's disgusting, it's, it'snot really true, is it?",,,,sv
561,10,Joey,"Well, who's to say what's true? I mean...",,,,qh
561,11,Monica,"Oh my god, what were you thinking?",yes,monica,trait,qw
561,12,Joey,"All right, look, I'm not proud of this, ok? Well, maybe I am a little.",,,,sd
561,13,Monica,Oh!,,,,ba
561,14,Joey,Ow!,,,,xx
561,15,Monica,I'm outta here.,,,,sd
561,16,Joey,"Wait, wait, wait. You want him, I want her. He likes you.",,,,sd
561,17,Monica,Really?,,,,bh
561,18,Joey,"Yeah. I'm thinking, if we put our heads together, between the two of us, we can break them up.",yes,joey,trait,sv
,,,,,,,
562,0,Chandler,Hello! One marriage please!,,,,bf
562,1,Monica,"Yep, we wanna get married!",yes,monica,relationship,sd
562,2,Monica,All right.,,,,fc
562,3,Chandler,Dum! Dum-dum-dum! Dum! Dum! Dum! Dum-dum-dum!,,,,sd
562,4,Monica,What are you doing?,,,,qw
562,5,Chandler,"Oh, that's",,,,xx
562,6,Monica,"No, only because that's the graduation song.",,,,sd
562,7,Chandler,Okay!  This is it!  We're gonna get married!,,,,sd
562,8,Monica,Are you sure you wanna do this?,,,,qy
562,9,Ross,"Well, hello, Mrs. Ross!",,,,fc
562,10,Rachel,"Well, hello, Mr. Rachel!",,,,fc
562,11,Rachel,Wait!  Okay!,,,,fc
,,,,,,,
563,0,Monica,Would you ever be a surrogate for anyone?,,,,qy
563,1,Rachel,It depends on who asked.,,,,sd
563,2,Monica,What if I asked?,,,,qw
563,3,Rachel,"Oh, Mon, sure.",yes,rachel,trait,ba
563,4,Monica,Really?,,,,qy
563,5,Rachel,Yes.  Youre not asking are you?,,,,qy
